time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784298856610000100,274.23700024414063,0,1.600000023841858,3.5999999046325684,11.079999923706055,0,0,70.5,1.2348783,41.1173233
1784298857610001400,275.23700146484373,0,0.8999999761581421,3.5999999046325684,11.079999923706055,0,0,70.5,1.2348783,41.1173233
1784298858610002700,276.2370026855469,0,0.6000000238418579,3.5,11.079999923706055,0,0,70.5,1.2348783,41.1173233
1784298859610004000,277.23700390625,0,0.6000000238418579,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298860610005200,278.23700512695314,0,0.6000000238418579,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298861610006800,279.2370068359375,0,0.800000011920929,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298862610008000,280.2370080566406,0,0.8999999761581421,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298863610009300,281.23700927734376,0,0.8999999761581421,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298864610010600,282.2370107421875,0,0.8999999761581421,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298865610012000,283.2370119628906,0,0.8999999761581421,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298866610013400,284.2370134277344,0,0.800000011920929,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298867610014500,285.2370144042969,0,0.800000011920929,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298868610016000,286.23701611328124,0,0.6000000238418579,3.4000000953674316,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298869610017300,287.2370173339844,0,0.5,3.4000000953674316,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298870610018600,288.2370185546875,0,0.8999999761581421,3.4000000953674316,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298871610020000,289.23702001953126,0,0.8999999761581421,3.5,5.599999904632568,0,0,70.5,1.2348783,41.1173233
1784298872610021400,290.237021484375,8,1.2000000476837158,3.5,5.599999904632568,3.905712127685547,257,71.6,1.2348017,41.1173033
1784298873610023000,291.2370229492187,6.400000095367432,1.2000000476837158,3.5,5.599999904632568,5.3819355964660645,256,71.9,1.2347417,41.1172917
1784298874610024200,292.2370241699219,4.900000095367432,1.2000000476837158,3.5,5.599999904632568,7.18088960647583,256,71.9,1.23466,41.1172783
1784298875610025500,293.237025390625,5.599999904632568,1.399999976158142,3.5,5.599999904632568,8.255114555358887,257,71.7,1.234565,41.1172633
1784298876610027000,294.23702709960935,4,1.2999999523162842,3.5,5.599999904632568,9.500227928161621,258,71.7,1.2344583,41.1172467
1784298877610028300,295.2370283203125,3.799999952316284,1.2000000476837158,3.5,5.599999904632568,10.912111282348633,258,71.4,1.2343383,41.1172267
1784298878610029800,296.23702978515627,3.5999999046325684,1.2000000476837158,3.5,5.599999904632568,11.742358207702637,257,71.2,1.2342083,41.117205
1784298879610030800,297.23703076171876,3.700000047683716,1.399999976158142,3.5,5.599999904632568,11.322859764099121,257,71.80000000000001,1.2340767,41.117185
1784298880610032000,298.2370322265625,3.200000047683716,1.399999976158142,3.5,5.599999904632568,11.856626510620117,257,71.6,1.2339433,41.1171617
1784298881610033400,299.2370334472656,2.5999999046325684,1.100000023841858,3.5,5.599999904632568,11.670811653137207,257,71.6,1.2338067,41.11714
1784298882610034700,300.23703466796877,4.800000190734863,1.399999976158142,3.5,5.599999904632568,10.884830474853516,258,71.1,1.2336833,41.1171217
1784298883610036000,301.23703588867187,6.300000190734863,1.600000023841858,3.5999999046325684,5.599999904632568,8.353426933288574,263,70.6,1.2335833,41.117115
1784298884610037200,302.23703735351563,11,1.600000023841858,3.5999999046325684,5.599999904632568,4.94905424118042,271,70.2,1.2335167,41.1171167
1784298885610038500,303.23703857421873,23.899999618530273,1.399999976158142,3.5999999046325684,5.599999904632568,2.426400661468506,276,69.80000000000001,1.233485,41.1171183
1784298886610039800,304.2370397949219,12.600000381469727,1.100000023841858,3.5999999046325684,5.599999904632568,3.0528175830841064,279,69.5,1.23345,41.1171217
1784298887610041300,305.23704125976565,12.600000381469727,1.7000000476837158,3.5,5.599999904632568,5.216709613800049,286,69.5,1.2333917,41.117135
1784298888610042400,306.23704248046874,8.199999809265137,1.5,3.5,5.679999828338623,6.973971366882324,296,70.1,1.2333183,41.1171633
1784298889610043600,307.2370437011719,6.199999809265137,1.2999999523162842,3.5,5.78000020980835,7.882456302642822,297,70.30000000000001,1.23324,41.1171933
1784298890610045000,308.237044921875,7,1.600000023841858,3.5,5.78000020980835,7.93547248840332,283,70.7,1.23315,41.1172083
1784298891610046200,309.23704614257815,7.199999809265137,1.600000023841858,3.5,5.78000020980835,7.073827266693115,260,70.1,1.23306,41.1172033
1784298892610047500,310.23704760742186,7.300000190734863,1.7999999523162842,3.5,5.78000020980835,7.43825101852417,235,68.4,1.232985,41.1171733
1784298893610048800,311.237048828125,7,1.5,3.5,5.699999809265137,7.637962818145752,213,67.5,1.2329367,41.11712
1784298894610049800,312.2370498046875,10.300000190734863,1.7999999523162842,3.5,5.599999904632568,7.298246383666992,191,65.8,1.2329117,41.11706
1784298895610051000,313.2370510253906,7.199999809265137,1.5,3.5,5.599999904632568,8.611817359924316,173,64.3,1.2329133,41.1169883
1784298896610052400,314.23705224609375,5.900000095367432,1.600000023841858,3.5,5.599999904632568,8.60255241394043,157,64.2,1.23294,41.116915
1784298897610053600,315.2370537109375,6.300000190734863,1.399999976158142,3.5,5.599999904632568,8.14702320098877,155,64,1.2329667,41.11685
1784298898610055000,316.2370549316406,6,1.2000000476837158,3.5,5.599999904632568,7.981282711029053,165,63.7,1.2329783,41.116785
1784298899610056200,317.23705615234377,7.300000190734863,1.600000023841858,3.5999999046325684,5.599999904632568,8.013710021972656,179,65.5,1.232975,41.11671
1784298900610057500,318.23705737304687,5.800000190734863,1.600000023841858,3.5999999046325684,5.599999904632568,9.604716300964355,190,65.4,1.2329617,41.1166283
1784298901610058800,319.23705883789063,4.400000095367432,1.2000000476837158,3.5999999046325684,5.599999904632568,10.475111961364746,191,65.60000000000001,1.2329383,41.1165383
1784298902610060000,320.2370600585937,3.700000047683716,1.100000023841858,3.5999999046325684,5.599999904632568,10.947627067565918,191,65.10000000000001,1.232915,41.1164483
1784298903610061600,321.2370615234375,4.900000095367432,1.2000000476837158,3.5999999046325684,5.599999904632568,10.883286476135254,190,64.8,1.2328917,41.1163567
1784298904610062800,322.23706274414064,4,1.100000023841858,3.5999999046325684,5.599999904632568,10.445773124694824,190,64.60000000000001,1.23287,41.1162633
1784298905610064100,323.23706420898435,4.300000190734863,1.100000023841858,3.5999999046325684,5.599999904632568,10.262017250061035,190,64.5,1.23285,41.1161767
1784298906610065400,324.2370654296875,4.900000095367432,1.100000023841858,3.5999999046325684,5.599999904632568,9.208380699157715,190,64.7,1.2328317,41.116095
1784298907610066700,325.2370666503906,7.099999904632568,1.2999999523162842,3.5999999046325684,5.599999904632568,7.757378578186035,190,65.4,1.232815,41.116025
1784298908610068000,326.23706787109376,7.800000190734863,1.5,3.5999999046325684,5.599999904632568,6.037691593170166,192,67.5,1.2327983,41.115965
1784298909610069200,327.2370693359375,7.699999809265137,1.2000000476837158,3.5999999046325684,5.599999904632568,4.945451259613037,194,67.3,1.232785,41.11592
1784298910610070500,328.2370705566406,6,1.100000023841858,3.5999999046325684,5.599999904632568,6.003205299377441,196,67.2,1.232765,41.1158667
1784298911610071800,329.2370717773438,5.300000190734863,1,3.5999999046325684,5.599999904632568,6.502485752105713,196,68.2,1.2327467,41.1158067
1784298912610073000,330.23707299804687,7.099999904632568,1.2999999523162842,3.5999999046325684,5.599999904632568,6.688815116882324,182,69.2,1.232745,41.1157417
1784298913610074400,331.23707446289063,6.199999809265137,1.399999976158142,3.5999999046325684,5.599999904632568,7.8711323738098145,169,69.4,1.2327533,41.115675
1784298914610075600,332.23707568359373,3.799999952316284,1.100000023841858,3.5999999046325684,5.599999904632568,8.707555770874023,170,68.9,1.2327633,41.1155983
1784298915610077000,333.2370769042969,5.300000190734863,1.2999999523162842,3.5999999046325684,5.599999904632568,9.236690521240234,173,68.80000000000001,1.2327717,41.115515
1784298916610078200,334.237078125,3.9000000953674316,1.2000000476837158,3.5,5.599999904632568,10.299077033996582,178,69.6,1.2327767,41.1154217
1784298917610079500,335.23707958984374,3.5999999046325684,1.2999999523162842,3.5,5.599999904632568,11.365581512451172,179,69,1.2327767,41.115325
1784298918610080800,336.2370808105469,3.299999952316284,1.2000000476837158,3.5999999046325684,5.599999904632568,11.614192008972168,179,68.7,1.2327783,41.1152217
1784298919610081800,337.2370817871094,3.9000000953674316,1.2999999523162842,3.5999999046325684,5.599999904632568,11.718680381774902,180,68.4,1.2327783,41.115115
1784298920610083300,338.23708325195315,3.0999999046325684,1.100000023841858,3.5999999046325684,5.599999904632568,11.26160717010498,179,68,1.23278,41.115015
1784298921610084600,339.23708471679686,3.5999999046325684,1.100000023841858,3.700000047683716,5.599999904632568,10.787548065185547,179,67.9,1.23278,41.1149167
1784298922610086000,340.2370859375,4.099999904632568,1.100000023841858,3.700000047683716,5.599999904632568,10.658352851867676,179,68.1,1.2327817,41.11482
1784298923610087200,341.2370871582031,3.0999999046325684,1,3.5999999046325684,5.599999904632568,11.019173622131348,179,68.1,1.2327833,41.11472
1784298924610088400,342.23708837890626,3.5,1,3.5999999046325684,5.599999904632568,11.290946960449219,179,67.9,1.2327867,41.1146167
