time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784098636610324000,49.88732397460937,4.800000190734863,1,5.0494208335876465,12.079999923706055,6.809774875640869,134,85.0999984741211,1.5202667,41.19126
1784098637610325000,50.88732495117188,5.5,1.100000023841858,5.059421062469482,11.84000015258789,6.52719259262085,134,85.0999984741211,1.5203267,41.191215
1784098638610325800,51.88732568359375,6,1,5.06942081451416,11.619999885559082,5.724740505218506,133,85.0999984741211,1.52038,41.1911733
1784098639610326500,52.887326416015625,6.900000095367432,1,5.079421043395996,11.4399995803833,4.931038856506348,132,85.0999984741211,1.520425,41.19114
1784098640610327600,53.88732763671875,8.699999809265137,1.100000023841858,5.089421272277832,11.220000267028809,4.187265396118164,136,85.0999984741211,1.52046,41.1911083
1784098641525000000,54.802,0,0,2.561248302459717,17.231000900268555,0,0,77.69999694824219,1.52046,41.1911083
1784098641610328300,54.887328369140626,14.800000190734863,1.2999999523162842,2.5621016025543213,17.013999938964844,3.3189289569854736,147,77.69999694824219,1.520485,41.19108
1784098642610329000,55.8873291015625,15.800000190734863,1.2000000476837158,2.572101593017578,16.881000518798828,2.770235061645508,157,77.69999694824219,1.520495,41.1910533
1784098643610330000,56.887330078125,13.100000381469727,1.100000023841858,2.582101583480835,16.7810001373291,3.2772364616394043,174,77.69999694824219,1.5205017,41.1910233
1784098644610331000,57.88733081054688,10.300000190734863,1.2000000476837158,2.592101573944092,16.714000701904297,4.849197864532471,198,77.69999694824219,1.5204917,41.1909867
1784098645610331600,58.88733154296875,11.600000381469727,1.600000023841858,2.6021015644073486,16.763999938964844,4.774563312530518,219,77.69999694824219,1.5204633,41.190945
1784098646610332700,59.88733276367188,8.100000381469727,1.7000000476837158,2.6121015548706055,9.739999771118164,8.045622825622559,225,77.69999694824219,1.5204017,41.190895
1784098647610333400,60.88733349609375,2.4000000953674316,1.100000023841858,2.6221015453338623,8.819999694824219,11.017114639282227,225,77.69999694824219,1.52031,41.1908267
1784098648610334200,61.88733422851563,2.200000047683716,1,2.632101535797119,7.820000171661377,11.906554222106934,226,77.69999694824219,1.520205,41.1907533
1784098649610335200,62.887335205078124,2.5,0.8999999761581421,2.642101764678955,6.800000190734863,11.383596420288086,227,77.69999694824219,1.5201067,41.1906783
1784098650610336000,63.8873359375,2.4000000953674316,0.800000011920929,2.652101755142212,5.71999979019165,10.589895248413086,227,77.69999694824219,1.5200167,41.1906117
1784098651610336800,64.88733666992188,2.4000000953674316,0.800000011920929,2.6621017456054688,5.679999828338623,9.905829429626465,226,77.69999694824219,1.5199317,41.1905483
1784098652610337800,65.887337890625,2.700000047683716,0.800000011920929,2.6721017360687256,5.599999904632568,9.15690803527832,226,77.69999694824219,1.5198567,41.19049
1784098653610338600,66.88733862304687,3,0.800000011920929,2.6821017265319824,5.599999904632568,8.19283390045166,224,77.69999694824219,1.519785,41.1904367
1784098654610339300,67.88733935546875,3.9000000953674316,1.2999999523162842,2.6921017169952393,5.599999904632568,7.514429569244385,223,77.69999694824219,1.5197217,41.1903883
1784098655610340400,68.88734033203124,4.599999904632568,1.2999999523162842,2.702101707458496,5.619999885559082,6.264169216156006,223,77.69999694824219,1.5196583,41.1903467
1784098656610341000,69.88734106445312,5.900000095367432,1.100000023841858,2.712101697921753,5.639999866485596,4.822947025299072,223,77.69999694824219,1.5196133,41.190315
1784098657610342100,70.88734204101563,9.5,1.100000023841858,2.7221016883850098,5.639999866485596,3.677690267562866,232,77.69999694824219,1.5195717,41.1902967
