Timestamp_ms,Escenario,Modo,Calidad,Satelites,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Rumbo,CrossTrack_m,AlongTrack_m,OdomFault,HealthScore,HealthMode,PowerState,ShutdownLatched,WaypointCount,BspBus,RadioDroppedPackets,Imu_Valid,Imu_Accel_X,Imu_Accel_Y,Imu_Accel_Z,Imu_Gyro_X,Imu_Gyro_Y,Imu_Gyro_Z,Gnss_Fix,Gnss_Lat,Gnss_Lon,Gnss_Alt,Gnss_Speed,Gnss_Course,Ekf_Active,Ekf_Outlier,Gnss_NIS,Gnss_Innov_N,Gnss_Innov_E,Gnss_Innov_D,Gnss_Accept_Count,Gnss_Reject_Count,Gnss_Update_Accepted,Ekf_Bias_Ax,Ekf_Bias_Ay,Ekf_Bias_Az,Ekf_Bias_Gx,Ekf_Bias_Gy,Ekf_Bias_Gz,Ekf_Att_Roll,Ekf_Att_Pitch,Ekf_Att_Yaw,Ekf_P_PosN,Ekf_P_PosE,Ekf_P_PosD,Ekf_P_VelN,Ekf_P_VelE,Ekf_P_VelD,Ekf_P_Roll,Ekf_P_Pitch,Ekf_P_Yaw,Ekf_P_BiasAx,Ekf_P_BiasAy,Ekf_P_BiasAz,Ekf_P_BiasGx,Ekf_P_BiasGy,Ekf_P_BiasGz,Desired_Heading,Desired_Speed,Desired_Climb,CrossTrack_Signed_m,Mission_State,Active_WP,Return_Home,Loop_us,Missed_Ticks,Max_Loop_us,Temperature_C
32000,CLEAN,GPS,0.850000,10,41.38533783,2.16974950,12.2001,-7.735179,2.868710,312.812836,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.525512,-0.028471,9.822690,-0.001198,-0.001297,0.100336,1,41.38533783,2.16974950,12.2001,8.250000,159.6519,1,0,0.343008,-0.132065,-0.548828,1.365708,289,32,1,-0.767060,-0.119807,0.733440,0.006086,-0.031523,-0.073814,0.097150,0.231253,2.526724,0.716593,0.713655,0.547748,0.802428,0.795475,0.378963,0.100618,0.077237,0.409884,0.420487,0.423715,0.107038,0.013231,0.011709,0.034110,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
32100,CLEAN,GPS,0.850000,10,41.38533020,2.16975284,12.1663,-7.735179,2.868710,313.793121,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.524019,-0.030901,9.802784,-0.001367,-0.001225,0.100307,1,41.38533020,2.16975284,12.1663,8.250000,159.6519,1,0,0.352372,-0.131119,-0.545586,1.388510,290,32,1,-0.768057,-0.123433,0.730317,0.006146,-0.031408,-0.073877,0.097061,0.230509,2.536585,0.716540,0.713631,0.547591,0.802223,0.795526,0.378728,0.100683,0.077215,0.411326,0.420396,0.423649,0.106905,0.013217,0.011697,0.034102,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
32200,CLEAN,GPS,0.850000,10,41.38532257,2.16975617,12.1565,-7.735179,2.868710,314.773712,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.527220,-0.022720,9.805875,-0.001519,-0.001142,0.100277,1,41.38532257,2.16975617,12.1565,8.250000,159.6519,1,0,0.350633,-0.130112,-0.542267,1.385857,291,32,1,-0.769068,-0.127044,0.727215,0.006207,-0.031295,-0.073937,0.096955,0.229793,2.546421,0.716485,0.713610,0.547435,0.802010,0.795583,0.378491,0.100752,0.077192,0.412767,0.420305,0.423582,0.106772,0.013203,0.011686,0.034094,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
32300,CLEAN,GPS,0.850000,10,41.38531494,2.16975927,12.1565,-7.735179,2.868710,315.756134,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.532872,-0.021135,9.824171,-0.001653,-0.001050,0.100248,1,41.38531494,2.16975927,12.1565,8.250000,159.6519,1,0,0.347774,-0.129059,-0.558838,1.373050,292,32,1,-0.770149,-0.130641,0.724149,0.006272,-0.031180,-0.073992,0.096777,0.229062,2.556155,0.716429,0.713592,0.547281,0.801836,0.795689,0.378254,0.100824,0.077168,0.414208,0.420215,0.423515,0.106641,0.013190,0.011674,0.034086,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
32400,CLEAN,GPS,0.850000,10,41.38530731,2.16976333,12.1644,-7.735179,2.868710,316.738617,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.531316,-0.022540,9.824738,-0.001766,-0.000949,0.100219,1,41.38530731,2.16976333,12.1644,8.250000,159.6519,1,0,0.328633,-0.127991,-0.494186,1.352574,293,32,1,-0.771085,-0.134108,0.721160,0.006330,-0.031082,-0.074053,0.096758,0.228509,2.566025,0.716374,0.713579,0.547128,0.801666,0.795793,0.378019,0.100900,0.077145,0.415647,0.420125,0.423448,0.106510,0.013176,0.011663,0.034077,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
32500,CLEAN,GPS,0.850000,10,41.38529968,2.16976666,12.1101,-7.735179,2.868710,317.721039,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.534895,-0.020028,9.824239,-0.001859,-0.000841,0.100191,1,41.38529968,2.16976666,12.1101,8.250000,159.6519,1,0,0.347208,-0.126862,-0.494637,1.395243,294,32,1,-0.772018,-0.137668,0.718097,0.006388,-0.030984,-0.074114,0.096720,0.227964,2.575925,0.716319,0.713570,0.546976,0.801488,0.795898,0.377783,0.100980,0.077120,0.417085,0.420034,0.423381,0.106381,0.013163,0.011652,0.034069,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
32600,CLEAN,GPS,0.850000,10,41.38529205,2.16977000,12.1120,-7.735179,2.868710,318.699738,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.546371,-0.027697,9.786971,-0.001928,-0.000726,0.100163,1,41.38529205,2.16977000,12.1120,8.250000,159.6519,1,0,0.340138,-0.125687,-0.494759,1.379167,295,32,1,-0.772977,-0.141186,0.715081,0.006447,-0.030889,-0.074172,0.096663,0.227443,2.585770,0.716263,0.713564,0.546825,0.801219,0.795954,0.377543,0.101064,0.077096,0.418521,0.419944,0.423315,0.106253,0.013149,0.011642,0.034061,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
32700,CLEAN,GPS,0.850000,10,41.38528442,2.16977262,12.1186,-7.735179,2.868710,319.678741,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.539436,-0.022377,9.789918,-0.001975,-0.000605,0.100135,1,41.38528442,2.16977262,12.1186,8.250000,159.6519,1,0,0.340767,-0.124451,-0.554420,1.358865,296,32,1,-0.774127,-0.144721,0.712102,0.006517,-0.030783,-0.074216,0.096416,0.226815,2.595364,0.716206,0.713561,0.546675,0.800954,0.795994,0.377307,0.101153,0.077071,0.419957,0.419853,0.423248,0.106126,0.013136,0.011631,0.034053,0.000000,0.000000,0.000000,0.0000,2,1,0,16,0,44,25.00
32800,CLEAN,GPS,0.850000,10,41.38527679,2.16977692,12.1362,-7.735179,2.868710,320.657593,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.539466,-0.028407,9.788589,-0.001998,-0.000479,0.100107,1,41.38527679,2.16977692,12.1362,8.250000,159.6519,1,0,0.314498,-0.123215,-0.469528,1.328029,297,32,1,-0.775072,-0.148086,0.709226,0.006577,-0.030696,-0.074270,0.096400,0.226406,2.605151,0.716145,0.713558,0.546527,0.800696,0.796033,0.377072,0.101247,0.077047,0.421391,0.419763,0.423181,0.106000,0.013122,0.011621,0.034045,0.000000,0.000000,0.000000,0.0000,2,1,0,24,0,44,25.00
32900,CLEAN,GPS,0.850000,10,41.38526917,2.16978097,12.1593,-7.735179,2.868710,321.638336,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.547634,-0.026083,9.807397,-0.001996,-0.000349,0.100080,1,41.38526917,2.16978097,12.1593,8.250000,159.6519,1,0,0.292361,-0.121918,-0.411812,1.293236,298,32,1,-0.775883,-0.151306,0.706452,0.006629,-0.030623,-0.074328,0.096544,0.226151,2.615044,0.716083,0.713557,0.546379,0.800477,0.796122,0.376838,0.101346,0.077022,0.422823,0.419672,0.423114,0.105875,0.013109,0.011610,0.034037,0.000000,0.000000,0.000000,0.0000,2,1,0,19,0,44,25.00
33000,CLEAN,GPS,0.850000,10,41.38526154,2.16978455,12.1034,-7.735179,2.868710,322.617157,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.546503,-0.019401,9.788301,-0.001971,-0.000217,0.100053,1,41.38526154,2.16978455,12.1034,8.250000,159.6519,1,0,0.309870,-0.120590,-0.398994,1.339139,299,32,1,-0.776651,-0.154616,0.703603,0.006679,-0.030553,-0.074389,0.096720,0.225929,2.625017,0.716021,0.713559,0.546233,0.800200,0.796160,0.376604,0.101449,0.076999,0.424254,0.419582,0.423048,0.105752,0.013095,0.011600,0.034028,0.000000,0.000000,0.000000,0.0000,2,1,0,15,0,44,25.00
33100,CLEAN,GPS,0.850000,10,41.38525391,2.16978765,12.0944,-7.735179,2.868710,323.599304,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.540233,-0.013722,9.821498,-0.001921,-0.000083,0.100026,1,41.38525391,2.16978765,12.0944,8.250000,159.6519,1,0,0.311804,-0.119095,-0.427086,1.335548,300,32,1,-0.777512,-0.157943,0.700766,0.006734,-0.030480,-0.074443,0.096808,0.225666,2.634862,0.715956,0.713561,0.546087,0.800002,0.796240,0.376377,0.101558,0.076976,0.425684,0.419491,0.422981,0.105629,0.013082,0.011590,0.034020,0.000000,0.000000,0.000000,0.0000,2,1,0,15,0,44,25.00
33200,CLEAN,GPS,0.850000,10,41.38524628,2.16979074,12.0894,-7.735179,2.868710,324.580505,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.537520,-0.008987,9.811883,-0.001849,0.000052,0.100000,1,41.38524628,2.16979074,12.0894,8.250000,159.6519,1,0,0.311875,-0.117493,-0.452873,1.327705,301,32,1,-0.778461,-0.161275,0.697950,0.006795,-0.030403,-0.074489,0.096814,0.225370,2.644581,0.715891,0.713566,0.545943,0.799774,0.796285,0.376152,0.101673,0.076953,0.427111,0.419401,0.422914,0.105508,0.013068,0.011580,0.034012,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
33300,CLEAN,GPS,0.850000,10,41.38523865,2.16979337,12.1286,-7.735179,2.868710,325.561005,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.540396,-0.009100,9.805050,-0.001754,0.000187,0.099975,1,41.38523865,2.16979337,12.1286,8.250000,159.6519,1,0,0.299671,-0.115753,-0.516243,1.275666,302,32,1,-0.779625,-0.164542,0.695230,0.006868,-0.030316,-0.074518,0.096620,0.224977,2.653979,0.715825,0.713572,0.545800,0.799529,0.796316,0.375929,0.101793,0.076932,0.428537,0.419310,0.422847,0.105387,0.013055,0.011571,0.034004,0.000000,0.000000,0.000000,0.0000,2,1,0,20,0,44,25.00
33400,CLEAN,GPS,0.850000,10,41.38523102,2.16979766,12.0324,-7.735179,2.868710,326.541656,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.557009,-0.023111,9.806561,-0.001637,0.000320,0.099950,1,41.38523102,2.16979766,12.0324,8.250000,159.6519,1,0,0.323607,-0.114029,-0.435005,1.361147,303,32,1,-0.780529,-0.167931,0.692381,0.006926,-0.030246,-0.074566,0.096674,0.224748,2.663745,0.715759,0.713578,0.545658,0.799304,0.796392,0.375705,0.101917,0.076912,0.429962,0.419219,0.422780,0.105268,0.013041,0.011561,0.033996,0.000000,0.000000,0.000000,0.0000,2,1,0,15,0,44,25.00
33500,CLEAN,GPS,0.850000,10,41.38522339,2.16980076,12.0342,-7.735179,2.868710,327.523468,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.551518,-0.008819,9.818266,-0.001501,0.000450,0.099925,1,41.38522339,2.16980076,12.0342,8.250000,159.6519,1,0,0.319616,-0.112091,-0.459793,1.344135,304,32,1,-0.781522,-0.171301,0.689570,0.006989,-0.030173,-0.074605,0.096652,0.224492,2.673371,0.715691,0.713587,0.545517,0.799091,0.796461,0.375484,0.102048,0.076893,0.431385,0.419129,0.422713,0.105149,0.013027,0.011552,0.033988,0.000000,0.000000,0.000000,0.0000,2,1,0,14,0,44,25.00
33600,CLEAN,GPS,0.850000,10,41.38521576,2.16980362,12.0544,-7.735179,2.868710,328.506012,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.559222,-0.004421,9.825380,-0.001347,0.000577,0.099901,1,41.38521576,2.16980362,12.0544,8.250000,159.6519,1,0,0.311052,-0.110092,-0.502319,1.309147,305,32,1,-0.782662,-0.174622,0.686827,0.007061,-0.030094,-0.074632,0.096496,0.224180,2.682770,0.715624,0.713596,0.545377,0.798887,0.796552,0.375264,0.102183,0.076876,0.432806,0.419038,0.422645,0.105032,0.013014,0.011543,0.033980,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
33700,CLEAN,GPS,0.850000,10,41.38520813,2.16980624,12.0783,-7.735179,2.868710,329.485809,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.550041,-0.008837,9.798116,-0.001177,0.000699,0.099878,1,41.38520813,2.16980624,12.0783,8.250000,159.6519,1,0,0.305122,-0.108002,-0.560982,1.271665,306,32,1,-0.783997,-0.177899,0.684151,0.007145,-0.030006,-0.074644,0.096154,0.223787,2.691878,0.715557,0.713608,0.545239,0.798629,0.796560,0.375047,0.102324,0.076860,0.434226,0.418947,0.422578,0.104916,0.013000,0.011534,0.033973,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
33800,CLEAN,GPS,0.850000,10,41.38520050,2.16981053,12.0746,-7.735179,2.868710,330.467957,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.558492,-0.006328,9.821579,-0.000992,0.000816,0.099855,1,41.38520050,2.16981053,12.0746,8.250000,159.6519,1,0,0.288190,-0.105850,-0.475151,1.263114,307,32,1,-0.785091,-0.181084,0.681532,0.007215,-0.029935,-0.074668,0.096082,0.223578,2.701249,0.715488,0.713619,0.545102,0.798425,0.796627,0.374831,0.102469,0.076846,0.435645,0.418856,0.422510,0.104800,0.012987,0.011525,0.033965,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
33900,CLEAN,GPS,0.850000,10,41.38519287,2.16981316,12.0112,-7.735179,2.868710,331.447723,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.553266,-0.006034,9.797704,-0.000796,0.000925,0.099832,1,41.38519287,2.16981316,12.0112,8.250000,159.6519,1,0,0.318414,-0.103607,-0.535637,1.314726,308,32,1,-0.786350,-0.184436,0.678806,0.007295,-0.029855,-0.074683,0.095822,0.223264,2.710443,0.715420,0.713632,0.544966,0.798167,0.796623,0.374618,0.102619,0.076834,0.437062,0.418765,0.422442,0.104686,0.012973,0.011516,0.033957,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
34000,CLEAN,GPS,0.850000,10,41.38518524,2.16981602,12.0599,-7.735179,2.868710,332.429016,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.554541,-0.002068,9.812967,-0.000589,0.001028,0.099810,1,41.38518524,2.16981602,12.0599,8.250000,159.6519,1,0,0.298364,-0.101181,-0.570496,1.251112,309,32,1,-0.787744,-0.187659,0.676204,0.007384,-0.029771,-0.074685,0.095450,0.222922,2.719394,0.715351,0.713643,0.544831,0.797943,0.796642,0.374406,0.102774,0.076825,0.438478,0.418674,0.422374,0.104573,0.012959,0.011507,0.033949,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
34100,CLEAN,GPS,0.850000,10,41.38517761,2.16981936,12.0005,-7.735179,2.868710,333.408569,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.542162,-0.014769,9.795638,-0.000376,0.001122,0.099789,1,41.38517761,2.16981936,12.0005,8.250000,159.6519,1,0,0.315934,-0.098709,-0.562355,1.298305,310,32,1,-0.789102,-0.190986,0.673526,0.007470,-0.029690,-0.074689,0.095107,0.222604,2.728408,0.715281,0.713655,0.544697,0.797702,0.796596,0.374200,0.102933,0.076817,0.439893,0.418583,0.422306,0.104460,0.012945,0.011498,0.033942,0.000000,0.000000,0.000000,0.0000,2,1,0,11,0,44,25.00
34200,CLEAN,GPS,0.850000,10,41.38516998,2.16982341,11.9851,-7.735179,2.868710,334.390198,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.552793,-0.008765,9.816301,-0.000158,0.001207,0.099769,1,41.38516998,2.16982341,11.9851,8.250000,159.6519,1,0,0.305253,-0.096069,-0.494568,1.298835,311,32,1,-0.790262,-0.194268,0.670881,0.007545,-0.029622,-0.074704,0.094988,0.222424,2.737645,0.715210,0.713664,0.544564,0.797504,0.796605,0.373994,0.103097,0.076811,0.441307,0.418492,0.422237,0.104349,0.012932,0.011490,0.033934,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
34300,CLEAN,GPS,0.850000,10,41.38516235,2.16982698,12.0203,-7.735179,2.868710,335.369751,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.539187,0.001553,9.795415,0.000062,0.001282,0.099749,1,41.38516235,2.16982698,12.0203,8.250000,159.6519,1,0,0.281643,-0.093292,-0.472008,1.248603,312,32,1,-0.791376,-0.197416,0.668350,0.007617,-0.029558,-0.074719,0.094947,0.222309,2.746872,0.715140,0.713674,0.544433,0.797246,0.796524,0.373791,0.103265,0.076808,0.442720,0.418401,0.422168,0.104239,0.012918,0.011481,0.033927,0.000000,0.000000,0.000000,0.0000,2,1,0,11,0,44,25.00
34400,CLEAN,GPS,0.850000,10,41.38515472,2.16983008,12.0005,-7.735179,2.868710,336.348907,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.539688,-0.006495,9.791656,0.000281,0.001347,0.099730,1,41.38515472,2.16983008,12.0005,8.250000,159.6519,1,0,0.287166,-0.090393,-0.491096,1.255711,313,32,1,-0.792547,-0.200594,0.665812,0.007693,-0.029493,-0.074729,0.094851,0.222172,2.756016,0.715069,0.713680,0.544303,0.796994,0.796433,0.373591,0.103436,0.076807,0.444132,0.418310,0.422099,0.104129,0.012904,0.011473,0.033919,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
34500,CLEAN,GPS,0.850000,10,41.38514709,2.16983271,12.0299,-7.735179,2.868710,337.330383,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.541091,0.003923,9.814785,0.000497,0.001401,0.099712,1,41.38514709,2.16983271,12.0299,8.250000,159.6519,1,0,0.279289,-0.087357,-0.548035,1.212814,314,32,1,-0.793909,-0.203704,0.663348,0.007781,-0.029421,-0.074723,0.094572,0.221963,2.764867,0.714997,0.713684,0.544174,0.796787,0.796378,0.373395,0.103611,0.076808,0.445544,0.418220,0.422029,0.104020,0.012890,0.011465,0.033912,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
34600,CLEAN,GPS,0.850000,10,41.38513947,2.16983795,12.0273,-7.735179,2.868710,338.310059,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.532990,0.007658,9.796803,0.000706,0.001443,0.099694,1,41.38513947,2.16983795,12.0273,8.250000,159.6519,1,0,0.252289,-0.084167,-0.381081,1.203700,315,32,1,-0.794769,-0.206702,0.660965,0.007838,-0.029375,-0.074747,0.094854,0.222039,2.774312,0.714926,0.713687,0.544047,0.796536,0.796259,0.373201,0.103790,0.076812,0.446955,0.418129,0.421959,0.103913,0.012877,0.011457,0.033905,0.000000,0.000000,0.000000,0.0000,2,1,0,18,0,44,25.00
34700,CLEAN,GPS,0.850000,10,41.38513184,2.16984081,12.0014,-7.735179,2.868710,339.290558,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.546731,-0.003838,9.805132,0.000907,0.001474,0.099677,1,41.38513184,2.16984081,12.0014,8.250000,159.6519,1,0,0.263566,-0.080856,-0.427284,1.218606,316,32,1,-0.795764,-0.209767,0.658551,0.007903,-0.029324,-0.074763,0.094994,0.222042,2.783589,0.714854,0.713686,0.543921,0.796324,0.796189,0.373011,0.103971,0.076819,0.448366,0.418039,0.421889,0.103806,0.012863,0.011449,0.033898,0.000000,0.000000,0.000000,0.0000,2,1,0,15,0,44,25.00
34800,CLEAN,GPS,0.850000,10,41.38512421,2.16984367,12.0286,-7.735179,2.868710,340.269714,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.527103,0.010531,9.791583,0.001098,0.001493,0.099661,1,41.38512421,2.16984367,12.0286,8.250000,159.6519,1,0,0.254255,-0.077347,-0.469452,1.179212,317,32,1,-0.796901,-0.212763,0.656207,0.007978,-0.029267,-0.074766,0.095001,0.221994,2.792639,0.714782,0.713683,0.543796,0.796065,0.796031,0.372826,0.104156,0.076829,0.449778,0.417949,0.421818,0.103700,0.012849,0.011441,0.033891,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
34900,CLEAN,GPS,0.850000,10,41.38511658,2.16984749,11.9800,-7.735179,2.868710,341.251801,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.539885,0.008361,9.820848,0.001274,0.001500,0.099645,1,41.38511658,2.16984749,11.9800,8.250000,159.6519,1,0,0.263076,-0.073730,-0.428459,1.217329,318,32,1,-0.797899,-0.215840,0.653816,0.008044,-0.029217,-0.074779,0.095156,0.222005,2.801882,0.714709,0.713677,0.543673,0.795882,0.795959,0.372644,0.104343,0.076841,0.451189,0.417859,0.421747,0.103595,0.012835,0.011433,0.033884,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
35000,CLEAN,GPS,0.850000,10,41.38510895,2.16985106,11.9281,-7.735179,2.868710,342.233032,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.533380,0.008826,9.812284,0.001436,0.001495,0.099631,1,41.38510895,2.16985106,11.9281,8.250000,159.6519,1,0,0.276118,-0.069931,-0.410637,1.256590,319,32,1,-0.798828,-0.219015,0.651370,0.008105,-0.029172,-0.074797,0.095383,0.222036,2.811234,0.714637,0.713669,0.543551,0.795683,0.795849,0.372467,0.104532,0.076855,0.452601,0.417769,0.421676,0.103491,0.012822,0.011425,0.033877,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
35100,CLEAN,GPS,0.850000,10,41.38510132,2.16985464,11.9877,-7.735179,2.868710,343.212891,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.527057,0.005318,9.798710,0.001580,0.001477,0.099617,1,41.38510132,2.16985464,11.9877,8.250000,159.6519,1,0,0.245336,-0.065979,-0.394211,1.182207,320,32,1,-0.799729,-0.222008,0.649077,0.008165,-0.029129,-0.074813,0.095673,0.222105,2.820540,0.714566,0.713659,0.543430,0.795461,0.795694,0.372295,0.104722,0.076873,0.454013,0.417680,0.421604,0.103387,0.012808,0.011418,0.033870,0.000000,0.000000,0.000000,0.0000,2,1,0,19,0,44,25.00
35200,CLEAN,GPS,0.850000,10,41.38509369,2.16985774,11.9719,-7.735179,2.868710,344.192505,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.515431,0.000048,9.796010,0.001705,0.001448,0.099604,1,41.38509369,2.16985774,11.9719,8.250000,159.6519,1,0,0.250060,-0.061890,-0.419281,1.186784,321,32,1,-0.800704,-0.225034,0.646777,0.008229,-0.029083,-0.074823,0.095887,0.222136,2.829751,0.714494,0.713646,0.543311,0.795245,0.795507,0.372131,0.104915,0.076892,0.455426,0.417591,0.421531,0.103285,0.012794,0.011410,0.033864,0.000000,0.000000,0.000000,0.0000,2,1,0,14,0,44,25.00
35300,CLEAN,GPS,0.850000,10,41.38508606,2.16986036,12.0035,-7.735179,2.868710,345.171234,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.530294,0.019976,9.787248,0.001810,0.001407,0.099591,1,41.38508606,2.16986036,12.0035,8.250000,159.6519,1,0,0.242545,-0.057648,-0.481934,1.143447,322,32,1,-0.801883,-0.227986,0.644545,0.008306,-0.029029,-0.074819,0.095891,0.222086,2.838664,0.714423,0.713628,0.543194,0.794983,0.795327,0.371964,0.105108,0.076915,0.456840,0.417502,0.421458,0.103183,0.012781,0.011402,0.033858,0.000000,0.000000,0.000000,0.0000,2,1,0,14,0,44,25.00
35400,CLEAN,GPS,0.850000,10,41.38507843,2.16986394,11.9576,-7.735179,2.868710,346.152740,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.519439,0.018439,9.815066,0.001892,0.001355,0.099580,1,41.38507843,2.16986394,11.9576,8.250000,159.6519,1,0,0.252512,-0.053253,-0.459610,1.179385,323,32,1,-0.802978,-0.231032,0.642266,0.008377,-0.028980,-0.074821,0.095979,0.222059,2.847705,0.714351,0.713608,0.543078,0.794794,0.795179,0.371805,0.105302,0.076939,0.458256,0.417414,0.421385,0.103082,0.012767,0.011395,0.033851,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
35500,CLEAN,GPS,0.850000,10,41.38507080,2.16986680,11.9796,-7.735179,2.868710,347.135345,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.514990,0.011861,9.826128,0.001952,0.001291,0.099569,1,41.38507080,2.16986680,11.9796,8.250000,159.6519,1,0,0.245564,-0.048676,-0.498566,1.145324,324,32,1,-0.804201,-0.234017,0.640045,0.008457,-0.028925,-0.074814,0.095935,0.221983,2.856555,0.714279,0.713584,0.542963,0.794645,0.795045,0.371652,0.105496,0.076965,0.459673,0.417326,0.421311,0.102982,0.012754,0.011388,0.033845,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
35600,CLEAN,GPS,0.850000,10,41.38506317,2.16987062,11.9752,-7.735179,2.868710,348.115479,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.519464,0.005917,9.801324,0.001988,0.001217,0.099560,1,41.38506317,2.16987062,11.9752,8.250000,159.6519,1,0,0.236927,-0.044037,-0.454468,1.139181,325,32,1,-0.805287,-0.236984,0.637858,0.008528,-0.028877,-0.074814,0.096045,0.221964,2.865561,0.714210,0.713559,0.542850,0.794450,0.794873,0.371499,0.105689,0.076994,0.461092,0.417239,0.421237,0.102882,0.012740,0.011380,0.033839,0.000000,0.000000,0.000000,0.0000,2,1,0,12,0,44,25.00
35700,CLEAN,GPS,0.850000,10,41.38505554,2.16987348,11.8790,-7.735179,2.868710,349.095032,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.512700,0.010520,9.795525,0.002000,0.001134,0.099551,1,41.38505554,2.16987348,11.8790,8.250000,159.6519,1,0,0.274555,-0.039215,-0.493492,1.224928,326,32,1,-0.806461,-0.240197,0.635516,0.008604,-0.028825,-0.074813,0.096029,0.221872,2.874544,0.714141,0.713531,0.542739,0.794239,0.794675,0.371351,0.105883,0.077024,0.462513,0.417152,0.421162,0.102784,0.012727,0.011373,0.033833,0.000000,0.000000,0.000000,0.0000,2,1,0,11,0,44,25.00
