t_ms,gps_outage,constant_vel,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_y,k_z,k_max,nis,dx_vel_n,dx_vel_e,dx_vel_d,dx_att_x,dx_att_y,dx_att_z,dx_vel_norm,dx_att_norm,dx_pos_norm,nhc_count
10850,1,1,0.010572,13.030388,-1.766702,89.954529,13.149616,-0.000228,0.001983,0.000228,-0.001983,0.001996,0.340728,0.293101,0.340728,0.000635,-0.000078,-0.000141,-0.000581,-0.000004,0.000045,0.000001,0.000603,0.000045,0.000365,86
10860,1,1,0.010573,13.003112,-1.764124,89.954369,13.122240,-0.000219,-0.001514,0.000219,0.001514,0.001530,0.342624,0.294278,0.342624,0.000372,-0.000075,0.000096,0.000446,-0.000004,-0.000034,0.000001,0.000462,0.000035,0.000280,87
10870,1,1,0.010577,12.976046,-1.760525,89.954208,13.094935,-0.000211,-0.005003,0.000211,0.005003,0.005007,0.344691,0.295586,0.344691,0.004032,-0.000072,0.000278,0.001479,-0.000004,-0.000114,0.000000,0.001506,0.000114,0.000918,88
10880,1,1,0.010583,12.949124,-1.755902,89.954025,13.067635,-0.000203,-0.008477,0.000203,0.008477,0.008479,0.346934,0.297023,0.346934,0.011588,-0.000069,0.000404,0.002518,-0.000004,-0.000192,0.000000,0.002551,0.000192,0.001564,89
10890,1,1,0.010592,12.922284,-1.750248,89.953835,13.040275,-0.000194,-0.011929,0.000194,0.011929,0.011930,0.349375,0.298606,0.349375,0.022976,-0.000065,0.000473,0.003562,-0.000004,-0.000270,0.000000,0.003594,0.000270,0.002219,90
10900,1,1,0.010604,12.895457,-1.743559,89.953621,13.012790,-0.000184,-0.015348,0.000184,0.015348,0.015349,0.352021,0.300347,0.352021,0.038085,-0.000062,0.000486,0.004610,-0.000004,-0.000347,0.000000,0.004636,0.000347,0.002888,91
10910,1,1,0.010618,12.868578,-1.735832,89.953415,12.985115,-0.000176,-0.018720,0.000176,0.018720,0.018721,0.354879,0.302251,0.354879,0.056734,-0.000059,0.000442,0.005658,-0.000004,-0.000422,0.000000,0.005676,0.000422,0.003573,92
10920,1,1,0.010635,12.841580,-1.727069,89.953194,12.957183,-0.000169,-0.022027,0.000169,0.022027,0.022027,0.357964,0.304317,0.357964,0.078655,-0.000057,0.000344,0.006703,-0.000004,-0.000495,-0.000000,0.006712,0.000495,0.004275,93
10930,1,1,0.010654,12.814400,-1.717272,89.952957,12.928935,-0.000161,-0.025248,0.000161,0.025248,0.025248,0.361280,0.306558,0.361280,0.103486,-0.000054,0.000196,0.007740,-0.000003,-0.000565,-0.000000,0.007743,0.000565,0.004997,94
10940,1,1,0.010674,12.786977,-1.706451,89.952705,12.900312,-0.000153,-0.028357,0.000153,0.028357,0.028358,0.364831,0.308977,0.364831,0.130731,-0.000051,0.000002,0.008762,-0.000003,-0.000631,-0.000000,0.008762,0.000631,0.005735,95
10950,1,1,0.010698,12.759255,-1.694621,89.952454,12.871267,-0.000145,-0.031327,0.000145,0.031327,0.031328,0.368605,0.311565,0.368605,0.159780,-0.000048,-0.000229,0.009761,-0.000003,-0.000694,-0.000000,0.009763,0.000694,0.006485,96
10960,1,1,0.010723,12.731190,-1.681807,89.952179,12.841753,-0.000138,-0.034126,0.000138,0.034126,0.034126,0.372601,0.314322,0.372601,0.189877,-0.000045,-0.000489,0.010727,-0.000003,-0.000751,-0.000000,0.010738,0.000751,0.007240,97
10970,1,1,0.010751,12.702743,-1.668040,89.951912,12.811745,-0.000132,-0.036720,0.000132,0.036720,0.036720,0.376790,0.317226,0.376790,0.220158,-0.000043,-0.000767,0.011648,-0.000003,-0.000802,-0.000000,0.011674,0.000802,0.007991,98
