t_ms,gps_outage,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_max,dx_vel,dx_att,dx_pos,nhc_count
31470,1,-3.149052,1.471036,1.350251,154.951889,3.728760,0.000561,0.000025,-0.000561,-0.000025,0.000561,7.998451,0.000190,0.000016,0.000588,3148
31480,1,-3.146936,1.476381,1.350517,154.857681,3.729183,0.000521,-0.000114,-0.000521,0.000114,0.000533,8.262094,0.000431,0.000014,0.002390,3149
31490,1,-3.144566,1.481607,1.350709,154.763474,3.729325,0.000482,-0.000253,-0.000482,0.000253,0.000545,8.525485,0.000711,0.000018,0.004319,3150
31500,1,-3.141928,1.486707,1.350820,154.669220,3.729172,0.000445,-0.000393,-0.000445,0.000393,0.000594,8.788868,0.001012,0.000026,0.006383,3151
31510,1,-3.139010,1.491672,1.350847,154.574951,3.728708,0.000411,-0.000533,-0.000411,0.000533,0.000673,9.049824,0.001330,0.000034,0.008576,3152
31520,1,-3.135799,1.496494,1.350781,154.480606,3.727914,0.000381,-0.000674,-0.000381,0.000674,0.000774,9.303500,0.001663,0.000043,0.010892,3153
31530,1,-3.132282,1.501167,1.350620,154.386230,3.726777,0.000354,-0.000813,-0.000354,0.000813,0.000887,9.554508,0.002009,0.000053,0.013317,3154
31540,1,-3.128448,1.505683,1.350358,154.291779,3.725283,0.000331,-0.000952,-0.000331,0.000952,0.001008,9.803600,0.002366,0.000062,0.015845,3155
31550,1,-3.124288,1.510037,1.349990,154.197250,3.723421,0.000312,-0.001089,-0.000312,0.001089,0.001133,10.043375,0.002732,0.000072,0.018452,3156
31560,1,-3.119796,1.514224,1.349514,154.102631,3.721181,0.000297,-0.001224,-0.000297,0.001224,0.001260,10.280275,0.003105,0.000081,0.021134,3157
31570,1,-3.114965,1.518240,1.348926,154.007965,3.718556,0.000285,-0.001357,-0.000285,0.001357,0.001386,10.513743,0.003482,0.000091,0.023865,3158
31580,1,-3.109791,1.522082,1.348224,153.913193,3.715541,0.000276,-0.001485,-0.000276,0.001485,0.001511,10.736022,0.003859,0.000100,0.026616,3159
31590,1,-3.104275,1.525748,1.347409,153.818344,3.712134,0.000270,-0.001610,-0.000270,0.001610,0.001632,10.948586,0.004232,0.000109,0.029353,3160
31600,1,-3.098421,1.529239,1.346480,153.723404,3.708341,0.000265,-0.001729,-0.000265,0.001729,0.001749,11.149064,0.004597,0.000117,0.032049,3161
31610,1,-3.092235,1.532557,1.345440,153.628372,3.704167,0.000262,-0.001840,-0.000262,0.001840,0.001859,11.338324,0.004948,0.000126,0.034664,3162
31620,1,-3.085730,1.535706,1.344292,153.533279,3.699628,0.000260,-0.001945,-0.000260,0.001945,0.001963,11.518828,0.005286,0.000133,0.037191,3163
31630,1,-3.078917,1.538689,1.343040,153.438095,3.694733,0.000259,-0.002043,-0.000259,0.002043,0.002059,11.683259,0.005603,0.000140,0.039582,3164
31640,1,-3.071814,1.541515,1.341691,153.342850,3.689504,0.000258,-0.002131,-0.000258,0.002131,0.002147,11.825660,0.005892,0.000147,0.041764,3165
31650,1,-3.064445,1.544195,1.340253,153.247528,3.683969,0.000257,-0.002209,-0.000257,0.002209,0.002224,11.947593,0.006147,0.000152,0.043706,3166
31660,1,-3.056839,1.546739,1.338738,153.152130,3.678162,0.000257,-0.002274,-0.000257,0.002274,0.002289,12.052085,0.006365,0.000157,0.045377,3167
31670,1,-3.049027,1.549165,1.337155,153.056702,3.672119,0.000255,-0.002329,-0.000255,0.002329,0.002343,12.139957,0.006546,0.000161,0.046775,3168
31680,1,-3.041042,1.551485,1.335517,152.961212,3.665876,0.000254,-0.002371,-0.000254,0.002371,0.002385,12.202527,0.006687,0.000164,0.047858,3169
31690,1,-3.032919,1.553717,1.333836,152.865707,3.659474,0.000251,-0.002401,-0.000251,0.002401,0.002414,12.247338,0.006784,0.000166,0.048625,3170
31700,1,-3.024694,1.555878,1.332126,152.770126,3.652956,0.000248,-0.002419,-0.000248,0.002419,0.002432,12.272711,0.006839,0.000167,0.049063,3171
31710,1,-3.016403,1.557986,1.330399,152.674530,3.646363,0.000244,-0.002425,-0.000244,0.002425,0.002437,12.277850,0.006851,0.000167,0.049183,3172
31720,1,-3.008084,1.560059,1.328669,152.578903,3.639740,0.000239,-0.002419,-0.000239,0.002419,0.002431,12.265162,0.006825,0.000166,0.048998,3173
31730,1,-2.999769,1.562114,1.326947,152.483276,3.633126,0.000233,-0.002402,-0.000233,0.002402,0.002413,12.230733,0.006756,0.000165,0.048494,3174
31740,1,-2.991494,1.564169,1.325248,152.387634,3.626560,0.000227,-0.002374,-0.000227,0.002374,0.002384,12.172690,0.006647,0.000163,0.047674,3175
31750,1,-2.983292,1.566241,1.323583,152.291962,3.620085,0.000219,-0.002333,-0.000219,0.002333,0.002344,12.093547,0.006497,0.000159,0.046545,3176
31760,1,-2.975199,1.568350,1.321967,152.196304,3.613741,0.000210,-0.002283,-0.000210,0.002283,0.002292,12.000068,0.006313,0.000156,0.045157,3177
31770,1,-2.967243,1.570511,1.320407,152.100647,3.607563,0.000200,-0.002222,-0.000200,0.002222,0.002231,11.887901,0.006098,0.000151,0.043534,3178
31780,1,-2.959451,1.572737,1.318915,152.004974,3.601581,0.000190,-0.002153,-0.000190,0.002153,0.002161,11.759517,0.005853,0.000146,0.041693,3179
31790,1,-2.951849,1.575044,1.317500,151.909348,3.595828,0.000179,-0.002074,-0.000179,0.002074,0.002082,11.619072,0.005585,0.000140,0.039671,3180
31800,1,-2.944455,1.577441,1.316167,151.813736,3.590324,0.000167,-0.001988,-0.000167,0.001988,0.001995,11.458816,0.005293,0.000134,0.037485,3181
31810,1,-2.937289,1.579942,1.314924,151.718140,3.585095,0.000154,-0.001895,-0.000154,0.001895,0.001901,11.291304,0.004984,0.000128,0.035179,3182
31820,1,-2.930366,1.582554,1.313776,151.622574,3.580158,0.000140,-0.001795,-0.000140,0.001795,0.001801,11.107257,0.004661,0.000121,0.032765,3183
31830,1,-2.923699,1.585286,1.312729,151.527039,3.575529,0.000125,-0.001689,-0.000125,0.001689,0.001694,10.912163,0.004323,0.000113,0.030264,3184
31840,1,-2.917300,1.588146,1.311784,151.431549,3.571221,0.000109,-0.001577,-0.000109,0.001577,0.001581,10.705620,0.003974,0.000105,0.027695,3185
31850,1,-2.911177,1.591140,1.310947,151.336090,3.567248,0.000093,-0.001459,-0.000093,0.001459,0.001462,10.487295,0.003618,0.000097,0.025082,3186
31860,1,-2.905337,1.594273,1.310218,151.240707,3.563616,0.000075,-0.001336,-0.000075,0.001336,0.001338,10.255553,0.003253,0.000089,0.022434,3187
31870,1,-2.899788,1.597550,1.309599,151.145355,3.560335,0.000055,-0.001208,-0.000055,0.001208,0.001209,10.014686,0.002884,0.000080,0.019777,3188
31880,1,-2.894532,1.600976,1.309093,151.050079,3.557410,0.000035,-0.001074,-0.000035,0.001074,0.001075,9.761955,0.002513,0.000071,0.017125,3189
31890,1,-2.889573,1.604552,1.308698,150.954865,3.554843,0.000013,-0.000936,-0.000013,0.000936,0.000936,9.495092,0.002139,0.000062,0.014485,3190
31900,1,-2.884912,1.608282,1.308415,150.859726,3.552638,-0.000009,-0.000793,0.000009,0.000793,0.000793,9.224908,0.001768,0.000053,0.011893,3191
31910,1,-2.880547,1.612166,1.308242,150.764679,3.550792,-0.000034,-0.000645,0.000034,0.000645,0.000646,8.937634,0.001399,0.000043,0.009348,3192
31920,1,-2.876477,1.616205,1.308178,150.669724,3.549305,-0.000061,-0.000493,0.000061,0.000493,0.000497,8.640682,0.001035,0.000033,0.006873,3193
31930,1,-2.872698,1.620399,1.308221,150.574875,3.548172,-0.000090,-0.000337,0.000090,0.000337,0.000348,8.333876,0.000677,0.000023,0.004478,3194
31940,1,-2.869206,1.624747,1.308367,150.480133,3.547389,-0.000122,-0.000175,0.000122,0.000175,0.000214,8.017389,0.000327,0.000013,0.002183,3195
31950,1,-2.865995,1.629246,1.308614,150.385529,3.546949,-0.000156,-0.000010,0.000156,0.000010,0.000157,7.712779,0.000044,0.000005,0.000025,3196
31960,1,-2.863058,1.633895,1.308957,150.291046,3.546841,-0.000194,0.000160,0.000194,-0.000160,0.000252,7.429176,0.000349,0.000010,0.002051,3197
31970,1,-2.860385,1.638689,1.309392,150.196747,3.547056,-0.000236,0.000334,0.000236,-0.000334,0.000409,7.137387,0.000664,0.000020,0.003954,3198
31980,1,-2.857966,1.643623,1.309912,150.102585,3.547581,-0.000282,0.000513,0.000282,-0.000513,0.000585,6.833726,0.000965,0.000031,0.005694,3199
31990,1,-2.855790,1.648693,1.310511,150.008636,3.548403,-0.000332,0.000696,0.000332,-0.000696,0.000771,6.518982,0.001247,0.000042,0.007245,3200
32000,1,-2.853842,1.653890,1.311182,149.914886,3.549502,-0.000389,0.000882,0.000389,-0.000882,0.000964,6.196957,0.001509,0.000053,0.008592,3201
32010,1,-2.852105,1.659206,1.311917,149.821365,3.550858,-0.000452,0.001072,0.000452,-0.001072,0.001163,5.866293,0.001749,0.000065,0.009719,3202
32020,1,-2.850564,1.664633,1.312707,149.728088,3.552451,-0.000523,0.001265,0.000523,-0.001265,0.001369,5.526598,0.001964,0.000077,0.010608,3203
32030,1,-2.849198,1.670159,1.313542,149.635117,3.554258,-0.000602,0.001462,0.000602,-0.001462,0.001581,5.177754,0.002152,0.000088,0.011240,3204
32040,1,-2.847986,1.675772,1.314410,149.542465,3.556249,-0.000691,0.001661,0.000691,-0.001661,0.001799,4.824286,0.002309,0.000100,0.011603,3205
32050,1,-2.846905,1.681459,1.315302,149.450150,3.558396,-0.000790,0.001863,0.000790,-0.001863,0.002024,4.461321,0.002434,0.000113,0.011678,3206
32060,1,-2.845929,1.687204,1.316202,149.358231,3.560668,-0.000903,0.002066,0.000903,-0.002066,0.002254,4.092904,0.002524,0.000125,0.011460,3207
32070,1,-2.845032,1.692990,1.317099,149.266739,3.563029,-0.001028,0.002269,0.001028,-0.002269,0.002491,3.720491,0.002577,0.000137,0.010952,3208
32080,1,-2.844185,1.698800,1.317978,149.175705,3.565441,-0.001169,0.002472,0.001169,-0.002472,0.002735,3.346013,0.002591,0.000150,0.010181,3209
32090,1,-2.843357,1.704613,1.318824,149.085175,3.567867,-0.001325,0.002674,0.001325,-0.002674,0.002984,2.971764,0.002565,0.000162,0.009195,3210
32100,1,-2.842516,1.710409,1.319621,148.995193,3.570264,-0.001497,0.002873,0.001497,-0.002873,0.003239,2.596164,0.002496,0.000175,0.008107,3211
32110,1,-2.841630,1.716163,1.320353,148.905777,3.572590,-0.001683,0.003067,0.001683,-0.003067,0.003498,2.225303,0.002383,0.000187,0.007181,3212
32120,1,-2.840665,1.721851,1.321003,148.816925,3.574798,-0.001881,0.003254,0.001881,-0.003254,0.003758,1.863145,0.002233,0.000199,0.006843,3213
32130,1,-2.839588,1.727451,1.321558,148.728653,3.576849,-0.002089,0.003434,0.002089,-0.003434,0.004019,1.713438,0.002047,0.000211,0.007501,3214
32140,1,-2.838370,1.732938,1.322002,148.640945,3.578699,-0.002301,0.003604,0.002301,-0.003604,0.004276,1.821083,0.001833,0.000222,0.009187,3215
32150,1,-2.836984,1.738290,1.322323,148.553711,3.580314,-0.002510,0.003761,0.002510,-0.003761,0.004522,1.914159,0.001606,0.000232,0.011552,3216
32160,1,-2.835412,1.743489,1.322513,148.466919,3.581666,-0.002707,0.003903,0.002707,-0.003903,0.004750,1.988546,0.001384,0.000240,0.014242,3217
32170,1,-2.833643,1.748522,1.322568,148.380371,3.582740,-0.002881,0.004028,0.002881,-0.004028,0.004952,2.066020,0.001191,0.000247,0.016978,3218
32180,1,-2.831680,1.753387,1.322492,148.294006,3.583537,-0.003022,0.004134,0.003022,-0.004134,0.005121,2.320785,0.001053,0.000253,0.019509,3219
32190,1,-2.829535,1.758091,1.322294,148.207672,3.584074,-0.003120,0.004221,0.003120,-0.004221,0.005249,2.542087,0.000981,0.000256,0.021660,3220
32200,1,-2.827236,1.762650,1.321990,148.121185,3.584387,-0.003171,0.004288,0.003171,-0.004288,0.005333,2.723887,0.000966,0.000258,0.023277,3221
32210,1,-2.824818,1.767093,1.321601,148.034454,3.584524,-0.003172,0.004334,0.003172,-0.004334,0.005371,2.864887,0.000980,0.000258,0.024280,3222
32220,1,-2.822324,1.771453,1.321153,147.947388,3.584546,-0.003125,0.004363,0.003125,-0.004363,0.005367,2.965061,0.000995,0.000257,0.024682,3223
32230,1,-2.819795,1.775769,1.320673,147.859985,3.584515,-0.003039,0.004376,0.003039,-0.004376,0.005328,3.028049,0.001003,0.000254,0.024542,3224
32240,1,-2.817272,1.780074,1.320182,147.772202,3.584486,-0.002921,0.004375,0.002921,-0.004375,0.005260,3.053558,0.001000,0.000251,0.023949,3225
32250,1,-2.814785,1.784402,1.319703,147.684082,3.584507,-0.002783,0.004362,0.002783,-0.004362,0.005175,3.046801,0.000993,0.000248,0.023040,3226
32260,1,-2.812356,1.788777,1.319250,147.595673,3.584616,-0.002638,0.004341,0.002638,-0.004341,0.005080,3.014066,0.000990,0.000244,0.021937,3227
32270,1,-2.810002,1.793216,1.318835,147.507019,3.584834,-0.002493,0.004315,0.002493,-0.004315,0.004983,2.959139,0.000997,0.000241,0.020736,3228
32280,1,-2.807729,1.797728,1.318463,147.418198,3.585176,-0.002354,0.004284,0.002354,-0.004284,0.004888,2.888146,0.001018,0.000238,0.019513,3229
32290,1,-2.805541,1.802318,1.318139,147.329254,3.585649,-0.002226,0.004251,0.002226,-0.004251,0.004798,2.809996,0.001052,0.000235,0.018325,3230
32300,1,-2.803437,1.806986,1.317864,147.240204,3.586252,-0.002110,0.004217,0.002110,-0.004217,0.004715,2.726271,0.001095,0.000232,0.017201,3231
32310,1,-2.801414,1.811729,1.317636,147.151047,3.586980,-0.002006,0.004182,0.002006,-0.004182,0.004638,2.636917,0.001146,0.000230,0.016129,3232
32320,1,-2.799469,1.816545,1.317454,147.061829,3.587830,-0.001915,0.004146,0.001915,-0.004146,0.004567,2.544899,0.001201,0.000228,0.015137,3233
32330,1,-2.797596,1.821429,1.317317,146.972595,3.588795,-0.001835,0.004111,0.001835,-0.004111,0.004502,2.453954,0.001259,0.000226,0.014226,3234
32340,1,-2.795793,1.826376,1.317222,146.883301,3.589869,-0.001766,0.004076,0.001766,-0.004076,0.004442,2.363087,0.001317,0.000224,0.013375,3235
32350,1,-2.794055,1.831383,1.317167,146.793976,3.591047,-0.001705,0.004040,0.001705,-0.004040,0.004385,2.273666,0.001375,0.000222,0.012588,3236
32360,1,-2.792377,1.836445,1.317151,146.704620,3.592321,-0.001651,0.004005,0.001651,-0.004005,0.004332,2.187714,0.001432,0.000220,0.011865,3237
32370,1,-2.790757,1.841559,1.317171,146.615265,3.593688,-0.001603,0.003970,0.001603,-0.003970,0.004282,2.102140,0.001488,0.000219,0.011196,3238
32380,1,-2.789191,1.846722,1.317227,146.525848,3.595141,-0.001560,0.003935,0.001560,-0.003935,0.004233,2.017455,0.001543,0.000217,0.010570,3239
32390,1,-2.787677,1.851931,1.317316,146.436432,3.596678,-0.001521,0.003900,0.001521,-0.003900,0.004186,1.934845,0.001596,0.000216,0.009988,3240
32400,1,-2.786212,1.857184,1.317438,146.346970,3.598296,-0.001484,0.003865,0.001484,-0.003865,0.004140,1.850661,0.001648,0.000214,0.009434,3241
32410,1,-2.784795,1.862479,1.317592,146.257507,3.599993,-0.001449,0.003831,0.001449,-0.003831,0.004096,1.769423,0.001699,0.000213,0.008930,3242
32420,1,-2.783422,1.867815,1.317776,146.167999,3.601762,-0.001416,0.003795,0.001416,-0.003795,0.004051,1.689219,0.001749,0.000211,0.008467,3243
32430,1,-2.782093,1.873190,1.317990,146.078461,3.603605,-0.001384,0.003760,0.001384,-0.003760,0.004006,1.606938,0.001798,0.000209,0.008032,3244
32440,1,-2.780805,1.878604,1.318233,145.988876,3.605518,-0.001352,0.003724,0.001352,-0.003724,0.003962,1.525097,0.001847,0.000208,0.007635,3245
32450,1,-2.779558,1.884056,1.318505,145.899261,3.607499,-0.001321,0.003687,0.001321,-0.003687,0.003916,1.443552,0.001894,0.000206,0.007283,3246
32460,1,-2.778350,1.889544,1.318805,145.809601,3.609548,-0.001290,0.003650,0.001290,-0.003650,0.003871,1.361957,0.001941,0.000204,0.006977,3247
32470,1,-2.777179,1.895069,1.319134,145.719894,3.611662,-0.001257,0.003613,0.001257,-0.003613,0.003825,1.279602,0.001987,0.000203,0.006720,3248
32480,1,-2.776045,1.900628,1.319489,145.630127,3.613841,-0.001223,0.003575,0.001223,-0.003575,0.003778,1.195204,0.002032,0.000201,0.006506,3249
32490,1,-2.774947,1.906222,1.319871,145.540314,3.616083,-0.001187,0.003536,0.001187,-0.003536,0.003730,1.128036,0.002076,0.000199,0.006351,3250
32500,1,-2.773881,1.911851,1.320279,145.450409,3.618386,-0.001150,0.003496,0.001150,-0.003496,0.003681,1.220818,0.002120,0.000197,0.006256,3251
32510,1,-2.772849,1.917514,1.320715,145.360474,3.620750,-0.001111,0.003456,0.001111,-0.003456,0.003631,1.313945,0.002164,0.000195,0.006220,3252
32520,1,-2.771849,1.923212,1.321176,145.270432,3.623173,-0.001071,0.003416,0.001071,-0.003416,0.003580,1.406509,0.002205,0.000193,0.006241,3253
32530,1,-2.770877,1.928942,1.321663,145.180328,3.625654,-0.001028,0.003375,0.001028,-0.003375,0.003528,1.500627,0.002246,0.000191,0.006318,3254
32540,1,-2.769934,1.934706,1.322174,145.090134,3.628189,-0.000984,0.003333,0.000984,-0.003333,0.003476,1.597189,0.002285,0.000189,0.006452,3255
32550,1,-2.769017,1.940502,1.322710,144.999847,3.630778,-0.000938,0.003291,0.000938,-0.003291,0.003422,1.695645,0.002322,0.000187,0.006634,3256
32560,1,-2.768124,1.946329,1.323268,144.909454,3.633420,-0.000890,0.003246,0.000890,-0.003246,0.003366,1.796146,0.002358,0.000184,0.006856,3257
32570,1,-2.767254,1.952187,1.323850,144.818954,3.636111,-0.000839,0.003201,0.000839,-0.003201,0.003309,1.899088,0.002393,0.000182,0.007116,3258
32580,1,-2.766404,1.958075,1.324454,144.728333,3.638849,-0.000786,0.003154,0.000786,-0.003154,0.003251,2.004824,0.002425,0.000179,0.007406,3259
32590,1,-2.765574,1.963992,1.325080,144.637619,3.641633,-0.000731,0.003106,0.000731,-0.003106,0.003191,2.114557,0.002456,0.000177,0.007724,3260
32600,1,-2.764759,1.969937,1.325727,144.546753,3.644460,-0.000673,0.003056,0.000673,-0.003056,0.003130,2.228005,0.002484,0.000174,0.008065,3261
32610,1,-2.763958,1.975910,1.326395,144.455780,3.647329,-0.000613,0.003005,0.000613,-0.003005,0.003067,2.343725,0.002509,0.000171,0.008416,3262
32620,1,-2.763169,1.981909,1.327083,144.364639,3.650233,-0.000550,0.002953,0.000550,-0.002953,0.003003,2.461621,0.002532,0.000169,0.008772,3263
32630,1,-2.762387,1.987931,1.327789,144.273376,3.653172,-0.000485,0.002898,0.000485,-0.002898,0.002938,2.584975,0.002550,0.000166,0.009134,3264
32640,1,-2.761610,1.993977,1.328512,144.181946,3.656140,-0.000417,0.002841,0.000417,-0.002841,0.002871,2.712348,0.002566,0.000162,0.009495,3265
32650,1,-2.760834,2.000043,1.329252,144.090378,3.659137,-0.000348,0.002782,0.000348,-0.002782,0.002804,2.843609,0.002578,0.000159,0.009849,3266
32660,1,-2.760055,2.006129,1.330006,143.998627,3.662153,-0.000276,0.002720,0.000276,-0.002720,0.002734,2.977941,0.002584,0.000156,0.010183,3267
32670,1,-2.759269,2.012230,1.330774,143.906708,3.665186,-0.000203,0.002656,0.000203,-0.002656,0.002664,3.119743,0.002586,0.000153,0.010508,3268
32680,1,-2.758472,2.018346,1.331555,143.814621,3.668231,-0.000128,0.002589,0.000128,-0.002589,0.002593,3.265445,0.002582,0.000149,0.010811,3269
32690,1,-2.757658,2.024472,1.332346,143.722382,3.671282,-0.000052,0.002520,0.000052,-0.002520,0.002520,3.417579,0.002573,0.000145,0.011087,3270
32700,1,-2.756823,2.030607,1.333145,143.629944,3.674331,0.000024,0.002447,-0.000024,-0.002447,0.002447,3.575979,0.002558,0.000142,0.011334,3271
32710,1,-2.755961,2.036746,1.333951,143.537338,3.677375,0.000101,0.002371,-0.000101,-0.002371,0.002374,3.741346,0.002536,0.000138,0.011547,3272
32720,1,-2.755067,2.042885,1.334763,143.444519,3.680402,0.000178,0.002293,-0.000178,-0.002293,0.002300,3.912022,0.002506,0.000134,0.011715,3273
32730,1,-2.754133,2.049021,1.335577,143.351547,3.683408,0.000254,0.002211,-0.000254,-0.002211,0.002225,4.089836,0.002469,0.000129,0.011836,3274
32740,1,-2.753153,2.055150,1.336390,143.258408,3.686383,0.000328,0.002125,-0.000328,-0.002125,0.002150,4.273674,0.002423,0.000125,0.011904,3275
32750,1,-2.752120,2.061265,1.337202,143.165115,3.689320,0.000400,0.002036,-0.000400,-0.002036,0.002074,4.465027,0.002369,0.000121,0.011917,3276
32760,1,-2.751027,2.067362,1.338008,143.071655,3.692207,0.000468,0.001942,-0.000468,-0.001942,0.001998,4.663189,0.002305,0.000116,0.011861,3277
32770,1,-2.749867,2.073435,1.338806,142.978043,3.695037,0.000531,0.001845,-0.000531,-0.001845,0.001920,4.869471,0.002233,0.000111,0.011744,3278
32780,1,-2.748631,2.079478,1.339593,142.884323,3.697798,0.000589,0.001744,-0.000589,-0.001744,0.001840,5.084960,0.002151,0.000106,0.011559,3279
32790,1,-2.747313,2.085485,1.340367,142.790497,3.700482,0.000641,0.001639,-0.000641,-0.001639,0.001759,5.307054,0.002059,0.000100,0.011298,3280
32800,1,-2.745904,2.091450,1.341125,142.696533,3.703075,0.000685,0.001530,-0.000685,-0.001530,0.001676,5.537008,0.001957,0.000095,0.010958,3281
32810,1,-2.744398,2.097367,1.341864,142.602493,3.705572,0.000723,0.001418,-0.000723,-0.001418,0.001591,5.774302,0.001845,0.000089,0.010536,3282
32820,1,-2.742785,2.103226,1.342581,142.508408,3.707959,0.000751,0.001302,-0.000751,-0.001302,0.001503,6.017940,0.001723,0.000083,0.010029,3283
32830,1,-2.741058,2.109023,1.343273,142.414261,3.710224,0.000770,0.001183,-0.000770,-0.001183,0.001412,6.265519,0.001590,0.000077,0.009429,3284
32840,1,-2.739210,2.114748,1.343937,142.320084,3.712356,0.000780,0.001062,-0.000780,-0.001062,0.001318,6.518520,0.001447,0.000070,0.008736,3285
32850,1,-2.737232,2.120393,1.344569,142.225876,3.714346,0.000780,0.000938,-0.000780,-0.000938,0.001220,6.775735,0.001292,0.000064,0.007943,3286
32860,1,-2.735117,2.125951,1.345166,142.131683,3.716182,0.000773,0.000812,-0.000773,-0.000812,0.001121,7.035338,0.001127,0.000057,0.007049,3287
32870,1,-2.732857,2.131412,1.345724,142.037491,3.717849,0.000757,0.000683,-0.000757,-0.000683,0.001020,7.298141,0.000949,0.000050,0.006047,3288
32880,1,-2.730442,2.136767,1.346241,141.943298,3.719335,0.000733,0.000554,-0.000733,-0.000554,0.000919,7.562208,0.000760,0.000043,0.004935,3289
